location,phone,transactions,distance,display_phone,is_closed,name,review_count,attributes,price,categories,url,rating,coordinates,alias,image_url,id
"{'address1': '5359 W Adams Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90016', 'country': 'US', 'state': 'CA', 'display_address': ['5359 W Adams Blvd', 'Los Angeles, CA 90016']}",+13235714999,"['delivery', 'pickup']",4801.792650581358,(323) 571-4999,False,Alta West Adams,797,"{'business_temp_closed': None, 'menu_url': 'https://altaadams.com/menu-alt/', 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'New American'}]",https://www.yelp.com/biz/alta-west-adams-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.7,"{'latitude': 34.03270331940081, 'longitude': -118.3599843}",alta-west-adams-los-angeles,https://s3-media3.fl.yelpcdn.com/bphoto/IGGR8b24-2gsqTKfO_tcmw/o.jpg,qX4i4xyc-8Im4PLpJX-L8g
"{'address1': '1254 S Figueroa St', 'address2': 'Fl 8', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['1254 S Figueroa St', 'Fl 8', 'Los Angeles, CA 90015']}",+12137897853,[],5505.661594706393,(213) 789-7853,False,Lucky Mizu,70,"{'business_temp_closed': None, 'menu_url': 'https://www.luckymizudtla.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}",$$$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",https://www.yelp.com/biz/lucky-mizu-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.6,"{'latitude': 34.040813042535774, 'longitude': -118.26715005574484}",lucky-mizu-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/KcqCeo7_C6QEYlVKSMYG0Q/o.jpg,VCu2IcNLXBi3hK5nNQzr1g
"{'address1': '7969 Santa Monica Blvd', 'address2': '', 'address3': None, 'city': 'West Hollywood', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['7969 Santa Monica Blvd', 'West Hollywood, CA 90046']}",+13237450600,['delivery'],5082.850424214555,(323) 745-0600,False,Delilah,584,"{'business_temp_closed': None, 'menu_url': 'https://www.delilahrestaurants.com/los-angeles-menus/', 'open24_hours': None, 'waitlist_reservation': None}",$$$,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'lounges', 'title': 'Lounges'}]",https://www.yelp.com/biz/delilah-west-hollywood?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.0,"{'latitude': 34.091075, 'longitude': -118.36357}",delilah-west-hollywood,https://s3-media2.fl.yelpcdn.com/bphoto/M3AWRFRNenxNVEKpkHdG-Q/o.jpg,PJPubcB4oEtsqwnpu8SSJQ
"{'address1': '230 N Larchmont Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90004', 'country': 'US', 'state': 'CA', 'display_address': ['230 N Larchmont Blvd', 'Los Angeles, CA 90004']}",+13235434321,['delivery'],1560.016365034046,(323) 543-4321,False,Go Get Em Tiger,735,"{'business_temp_closed': None, 'menu_url': 'https://ggetla.square.site/s/order?location=11ea689a007fe635a1470cc47a2aeaec', 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",https://www.yelp.com/biz/go-get-em-tiger-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.9,"{'latitude': 34.0756034851074, 'longitude': -118.323287963867}",go-get-em-tiger-los-angeles,https://s3-media4.fl.yelpcdn.com/bphoto/W4hXnfDDZGB8FY732rWJHQ/o.jpg,Fc76lQREjE0mn3VK9rZ6QQ
"{'address1': '2026 W Olympic Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['2026 W Olympic Blvd', 'Los Angeles, CA 90006']}",+12133812029,['pickup'],3998.9313239896524,(213) 381-2029,False,The Famous Double Eagle,2,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",,"[{'alias': 'newamerican', 'title': 'New American'}]",https://www.yelp.com/biz/the-famous-double-eagle-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,5.0,"{'latitude': 34.0513572692871, 'longitude': -118.27961730957}",the-famous-double-eagle-los-angeles,https://s3-media3.fl.yelpcdn.com/bphoto/-1vgNqWfphiEvJJ6mBSMbQ/o.jpg,k3FoWaRlEY7pnoPWpTg6cA
"{'address1': '5253 Hollywood Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90027', 'country': 'US', 'state': 'CA', 'display_address': ['5253 Hollywood Blvd', 'Los Angeles, CA 90027']}",+13234659796,"['delivery', 'pickup']",4711.23054201481,(323) 465-9796,False,Crispy Pork Gang,976,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",https://www.yelp.com/biz/crispy-pork-gang-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,2.8,"{'latitude': 34.10216, 'longitude': -118.30567}",crispy-pork-gang-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/kFmmf7vlg8oda16O7YhPIQ/o.jpg,8efc5mYSXUk-GONWr1IScQ
"{'address1': '2528 S Figueroa St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90007', 'country': 'US', 'state': 'CA', 'display_address': ['2528 S Figueroa St', 'Los Angeles, CA 90007']}",+12137491813,"['delivery', 'pickup']",5643.800935548472,(213) 749-1813,False,Dirt Dog,2781,"{'business_temp_closed': None, 'menu_url': 'https://www.dirtdogla.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",https://www.yelp.com/biz/dirt-dog-los-angeles-4?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.4,"{'latitude': 34.0282923762355, 'longitude': -118.275208244705}",dirt-dog-los-angeles-4,https://s3-media4.fl.yelpcdn.com/bphoto/BMqbL537tV96268EMxz6MQ/o.jpg,0z23Jk7U_MpvtqKINPL2fA
"{'address1': '145 N La Brea Ave', 'address2': 'Ste B', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['145 N La Brea Ave', 'Ste B', 'Los Angeles, CA 90036']}",+13239381188,"['delivery', 'pickup']",2598.1175844283543,(323) 938-1188,False,Nong Lá Vietnamese Cafe,748,"{'business_temp_closed': None, 'menu_url': 'https://www.nonglacafe.com/labreamenu', 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",https://www.yelp.com/biz/nong-l%C3%A1-vietnamese-cafe-los-angeles-3?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.1,"{'latitude': 34.07512, 'longitude': -118.34437}",nong-lá-vietnamese-cafe-los-angeles-3,https://s3-media2.fl.yelpcdn.com/bphoto/0cadrmesK6uqJQpXPLgClw/o.jpg,P-pAAi56zMPPHfO7xf_wQQ
"{'address1': '267 North Pass Ave', 'address2': None, 'address3': '', 'city': 'Burbank', 'zip_code': '91505', 'country': 'US', 'state': 'CA', 'display_address': ['267 North Pass Ave', 'Burbank, CA 91505']}",+18185672288,"['delivery', 'pickup']",10567.725908333432,(818) 567-2288,False,MA'S Italian Kitchen,1335,"{'business_temp_closed': None, 'menu_url': 'https://www.masitaliankitchen.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",https://www.yelp.com/biz/mas-italian-kitchen-burbank-2?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.6,"{'latitude': 34.1548299, 'longitude': -118.34559}",mas-italian-kitchen-burbank-2,https://s3-media2.fl.yelpcdn.com/bphoto/dK5n3_9T5pq_Qx-DNmk8Hw/o.jpg,D3VUJE1Ye4qFWiypiavtOw
"{'address1': '1117 N Hobart Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90029', 'country': 'US', 'state': 'CA', 'display_address': ['1117 N Hobart Blvd', 'Los Angeles, CA 90029']}",+13234692610,"['delivery', 'pickup']",3638.3560697980292,(323) 469-2610,False,Paros Chicken,200,"{'business_temp_closed': None, 'menu_url': 'http://paroschicken.com', 'open24_hours': None, 'waitlist_reservation': None}",$,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'kebab', 'title': 'Kebab'}]",https://www.yelp.com/biz/paros-chicken-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.4,"{'latitude': 34.091215, 'longitude': -118.3047549}",paros-chicken-los-angeles,https://s3-media3.fl.yelpcdn.com/bphoto/0ZTW-OHwceqhvnJ_-1V03g/o.jpg,FIhj_380IbJsHolPuNzk2A
"{'address1': '6756 Hollywood Blvd', 'address2': None, 'address3': '', 'city': 'Hollywood', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6756 Hollywood Blvd', 'Hollywood, CA 90028']}",+13238714112,"['delivery', 'pickup']",4663.030636950587,(323) 871-4112,False,Bollywood Grill,191,"{'business_temp_closed': None, 'menu_url': 'https://bollywoodgrillla.com/menu/', 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'indpak', 'title': 'Indian'}]",https://www.yelp.com/biz/bollywood-grill-hollywood?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.4,"{'latitude': 34.10139, 'longitude': -118.33777}",bollywood-grill-hollywood,https://s3-media1.fl.yelpcdn.com/bphoto/PL2wIZMQGthOHepcVgjpiQ/o.jpg,eOE6OQX0P87jALUycKvR_w
"{'address1': '3500 W Sunset Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['3500 W Sunset Blvd', 'Los Angeles, CA 90026']}",+13236679193,"['delivery', 'pickup']",5069.106211818819,(323) 667-9193,False,Fat Dragon,293,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",https://www.yelp.com/biz/fat-dragon-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.8,"{'latitude': 34.08879, 'longitude': -118.27684}",fat-dragon-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/ZkgogbE9pN-38_faQaBG8w/o.jpg,JFc9t0vL5n2bMLvTwcWGOQ
"{'address1': '806 E 3rd St', 'address2': 'Ste 100', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['806 E 3rd St', 'Ste 100', 'Los Angeles, CA 90013']}",+12139887076,"['delivery', 'pickup']",8071.991814926294,(213) 988-7076,False,Yunomi Handroll,581,"{'business_temp_closed': None, 'menu_url': 'http://www.yunomihandroll.com/menu', 'open24_hours': None, 'waitlist_reservation': True}",$$,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",https://www.yelp.com/biz/yunomi-handroll-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.4,"{'latitude': 34.045589, 'longitude': -118.235874}",yunomi-handroll-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/NwujyxPmRDNNMcWU6HmgIA/o.jpg,Q6Gkv6-kmyMMVmMojCuaDw
"{'address1': '9739 Culver Blvd', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['9739 Culver Blvd', 'Culver City, CA 90232']}",+13108389739,[],8220.573168995643,(310) 838-9739,False,33 Taps - Culver City,106,"{'business_temp_closed': None, 'menu_url': 'http://www.eatdrink33.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'vegan', 'title': 'Vegan'}]",https://www.yelp.com/biz/33-taps-culver-city-culver-city-3?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.2,"{'latitude': 34.02192236506729, 'longitude': -118.3965615}",33-taps-culver-city-culver-city-3,https://s3-media2.fl.yelpcdn.com/bphoto/yrBmyBbvv8DMWsyqmhLjMw/o.jpg,WWO9yTCFy2c7GbnCN85S5w
"{'address1': '5125 Melrose Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90038', 'country': 'US', 'state': 'CA', 'display_address': ['5125 Melrose Ave', 'Los Angeles, CA 90038']}",+13239575164,['delivery'],2593.674253397846,(323) 957-5164,False,La Fonda Antioquena,514,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'colombian', 'title': 'Colombian'}]",https://www.yelp.com/biz/la-fonda-antioquena-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.1,"{'latitude': 34.083723, 'longitude': -118.311995}",la-fonda-antioquena-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/tyWOJXITVfdzKP7sR01Y_g/o.jpg,f3PFV3Kw7TLFcF3E9YgTSw
"{'address1': '1240 S Figueroa St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['1240 S Figueroa St', 'Los Angeles, CA 90015']}",+14422495443,[],5498.150441432212,(442) 249-5443,False,33 Taps-DTLA,44,"{'business_temp_closed': None, 'menu_url': 'https://www.eatdrink33.com/menus/', 'open24_hours': None, 'waitlist_reservation': True}",,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",https://www.yelp.com/biz/33-taps-dtla-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.0,"{'latitude': 34.04106, 'longitude': -118.267098}",33-taps-dtla-los-angeles,https://s3-media3.fl.yelpcdn.com/bphoto/7859jK76eiBBveAtxnWRRA/o.jpg,eOJKjZemB_NfuKZTWFmjSQ
"{'address1': '6925 Hollywood Blvd', 'address2': None, 'address3': '', 'city': 'Hollywood', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6925 Hollywood Blvd', 'Hollywood, CA 90028']}",+14243638868,"['delivery', 'pickup']",4815.532937583118,(424) 363-8868,False,Hollywood Dim Sum,1,"{'business_temp_closed': None, 'menu_url': 'https://hollywooddimsum.co/menu/', 'open24_hours': None, 'waitlist_reservation': None}",,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]",https://www.yelp.com/biz/hollywood-dim-sum-hollywood?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,5.0,"{'latitude': 34.10175783482275, 'longitude': -118.34116046141402}",hollywood-dim-sum-hollywood,https://s3-media1.fl.yelpcdn.com/bphoto/YbwKscrIl7dFbRkbnEKWHg/o.jpg,BmCxv24VjAgfjPWMPy1xiA
"{'address1': '8486 W 3rd St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90048', 'country': 'US', 'state': 'CA', 'display_address': ['8486 W 3rd St', 'Los Angeles, CA 90048']}",+13238475163,"['delivery', 'pickup']",5194.36156064955,(323) 847-5163,False,Manpuku Japanese BBQ Dining - West Hollywood,185,"{'business_temp_closed': None, 'menu_url': 'https://static1.squarespace.com/static/63618dd96aa444345fe1742f/t/63dff5a97e7bf5479f883d4c/1675621801316/WEHO.pdf', 'open24_hours': None, 'waitlist_reservation': False}",$$$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}]",https://www.yelp.com/biz/manpuku-japanese-bbq-dining-west-hollywood-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.5,"{'latitude': 34.073089805794716, 'longitude': -118.37602792775697}",manpuku-japanese-bbq-dining-west-hollywood-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/J__CItWMuzEPPvIcKYpbTg/o.jpg,quDRbtVyZHsvVeEMe0K6zw
"{'address1': '100 Universal City Plz', 'address2': None, 'address3': None, 'city': 'Universal City', 'zip_code': '91608', 'country': 'US', 'state': 'CA', 'display_address': ['100 Universal City Plz', 'Universal City, CA 91608']}",+18008648377,[],9384.356865826869,(800) 864-8377,False,Jurassic Cafe,195,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'latin', 'title': 'Latin American'}]",https://www.yelp.com/biz/jurassic-cafe-universal-city-4?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,2.8,"{'latitude': 34.1406984083954, 'longitude': -118.3571468843}",jurassic-cafe-universal-city-4,https://s3-media1.fl.yelpcdn.com/bphoto/qGsaOV3NGzmvLn4m7bomyw/o.jpg,btsM7PFbuzohLbX0cxviYA
"{'address1': '424 E 2nd St', 'address2': '', 'address3': 'Honda Plaza', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['424 E 2nd St', 'Honda Plaza', 'Los Angeles, CA 90012']}",,['delivery'],7804.4056566145655,,False,Kinjiro,461,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",$$$,"[{'alias': 'izakaya', 'title': 'Izakaya'}]",https://www.yelp.com/biz/kinjiro-los-angeles-2?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.7,"{'latitude': 34.0466898946907, 'longitude': -118.238583702377}",kinjiro-los-angeles-2,https://s3-media3.fl.yelpcdn.com/bphoto/qTnQs_vfqgft_2k6pMMosw/o.jpg,OQtm6aFK58dUVJRBMTxyqg
"{'address1': '465 S La Cienega Blvd', 'address2': '', 'address3': 'Inside SLS Hotel', 'city': 'Los Angeles', 'zip_code': '90048', 'country': 'US', 'state': 'CA', 'display_address': ['465 S La Cienega Blvd', 'Inside SLS Hotel', 'Los Angeles, CA 90048']}",+13102470400,[],5194.556809169869,(310) 247-0400,False,Wasp In a Wig,11,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}]",https://www.yelp.com/biz/wasp-in-a-wig-los-angeles?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.0,"{'latitude': 34.07005689613974, 'longitude': -118.37682282073358}",wasp-in-a-wig-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/mq1blGRurihCViHLnJb1Mw/o.jpg,eilkCCMDIhW3Tguf_Cmycw
"{'address1': '974 S Western Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90006', 'country': 'US', 'state': 'CA', 'display_address': ['974 S Western Ave', 'Los Angeles, CA 90006']}",+13236434772,"['delivery', 'pickup']",1466.5592883169386,(323) 643-4772,False,Ktown Pho,973,"{'business_temp_closed': None, 'menu_url': 'https://www.ktownpho.com/menu', 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'salad', 'title': 'Salad'}]",https://www.yelp.com/biz/ktown-pho-los-angeles-3?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.5,"{'latitude': 34.0533378, 'longitude': -118.3089351}",ktown-pho-los-angeles-3,https://s3-media1.fl.yelpcdn.com/bphoto/8Go2QkK399BbLAx6TYUZag/o.jpg,HvDYCHDpgBy3CmzRD6gcMg
"{'address1': '5820 Melrose Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90038', 'country': 'US', 'state': 'CA', 'display_address': ['5820 Melrose Ave', 'Los Angeles, CA 90038']}",+13238225002,"['delivery', 'pickup']",2475.586983051724,(323) 822-5002,False,My Crab House,198,"{'business_temp_closed': None, 'menu_url': 'https://www.mycrabhouse.com/mobile-menu', 'open24_hours': None, 'waitlist_reservation': None}",$$,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",https://www.yelp.com/biz/my-crab-house-los-angeles-2?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.5,"{'latitude': 34.08332, 'longitude': -118.32738}",my-crab-house-los-angeles-2,https://s3-media2.fl.yelpcdn.com/bphoto/Xrxtu5K_SWGArbcrJwk3FQ/o.jpg,DJWMXLbhweA65pAg0-6ZVQ
"{'address1': '9400 Culver Blvd', 'address2': '', 'address3': 'The Culver Hotel', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['9400 Culver Blvd', 'The Culver Hotel', 'Culver City, CA 90232']}",+13105589400,[],7922.4820313676155,(310) 558-9400,False,Lillie’s Bistro & Garden,96,"{'business_temp_closed': None, 'menu_url': 'https://2486634c787a971a3554-d983ce57e4c84901daded0f67d5a004f.ssl.cf1.rackcdn.com/the-culver-hotel/media/ch_l_menu_1-62fa9fcbcc03a.pdf', 'open24_hours': None, 'waitlist_reservation': None}",$$$,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",https://www.yelp.com/biz/lillie-s-bistro-and-garden-culver-city-2?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.8,"{'latitude': 34.0238098, 'longitude': -118.3941751}",lillie-s-bistro-and-garden-culver-city-2,https://s3-media2.fl.yelpcdn.com/bphoto/St5ry4xagcJrF9xIednCzQ/o.jpg,cjOPYO30o3HBDhVvsy7Hbw
"{'address1': '8472 Melrose Pl W', 'address2': None, 'address3': '', 'city': 'West Hollywood', 'zip_code': '90069', 'country': 'US', 'state': 'CA', 'display_address': ['8472 Melrose Pl W', 'West Hollywood, CA 90069']}",+12134633222,[],5564.450088094691,(213) 463-3222,False,Melroseplace LA,155,"{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}",,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",https://www.yelp.com/biz/melroseplace-la-west-hollywood-2?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,3.6,"{'latitude': 34.08341436270028, 'longitude': -118.3757623}",melroseplace-la-west-hollywood-2,https://s3-media2.fl.yelpcdn.com/bphoto/0hBSI0NQXX1uERn_UNcJcA/o.jpg,LHICgEaacuRSF4ixJLOAVA
"{'address1': '2419 N Broadway', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90031', 'country': 'US', 'state': 'CA', 'display_address': ['2419 N Broadway', 'Los Angeles, CA 90031']}",+13233322620,[],9775.850540914751,(323) 332-2620,False,The Airliner,31,"{'business_temp_closed': None, 'menu_url': 'https://www.barairliner.com/new-page', 'open24_hours': None, 'waitlist_reservation': None}",,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'panasian', 'title': 'Pan Asian'}]",https://www.yelp.com/biz/the-airliner-los-angeles-5?adjust_creative=TJn_vBz7OAFyoJinyxnr1Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=TJn_vBz7OAFyoJinyxnr1Q,4.7,"{'latitude': 34.073891, 'longitude': -118.216224}",the-airliner-los-angeles-5,https://s3-media3.fl.yelpcdn.com/bphoto/XB1zZHp7QeCJfN_6jbUnIQ/o.jpg,iA20EiQzGr-0PKRH8h7wgg
